y0 22807,237|48105,14129
york 20341,1622|20391,3626|20615,947|20693,947|20720,1622|20937,947|20964,1096|21065,947|21198,1974|21198,1989|21224,950|21224,1051|21229,2888|21235,2888|21301,925|21301,1372|21394,14737|21394,16488|21432,695|21487,1413|21622,14737|21622,16488|21630,925|21630,1372|21659,7178|21659,7279|21962,10532|21962,10733|21962,12268|21962,13812|21962,17632|21962,20299|21962,20390|21962,22035|21962,23119|21962,23161|21962,23881|21962,30347|21962,31325|21962,33711|21962,33837|21962,33899|21963,1064|22065,4040|22065,4152|22086,10895|22116,672|22201,6010|22217,6607|22217,7229|22488,10471|22488,10804|22488,18003|22512,1552|22531,1866|22531,1930|22671,558|22671,839|22671,893|22671,2013|22671,2295|22671,2349|22685,1470|22685,5042|22685,5187|22685,7192|22685,10560|23124,22108|23124,22604|23124,22629|23124,23062|23159,11596|23159,11790|23265,824|23346,8665|23346,8971|23374,42453|23435,967|23653,380|23801,1244|23801,4277|23801,4767|23801,5885|23801,7942|23827,952|23921,12861|23937,424|23937,622|23980,10783|24146,18|24146,137|24146,313|24313,7032|24313,7338|24392,5668|24410,2463|24503,1492|24595,433|24613,3076|24826,236|24842,440|24979,1632|25013,6696|25013,7002|25093,26860|25276,11716|25276,12107|25276,17347|25276,17911|25276,53718|25276,66160|25276,75222|25276,75372|25276,108510|25276,123796|25276,124112|25276,134450|25276,134718|25276,161487|25276,168682|25276,196936|25276,221468|25276,232573|25276,267783|25276,275258|25276,328634|25276,339678|25276,339826|25276,356798|25276,362858|25276,363029|25276,363914|25276,399886|25276,407764|25276,423225|25276,425113|25276,433855|25276,482632|25276,485165|25276,522643|25276,550434|25276,555951|25276,567304|25276,586860|25276,611310|25276,633368|25276,690157|25276,716898|25276,723115|25276,733331|25276,746463|25276,786380|25276,792519|25276,812780|25276,815516|25276,815652|25276,820260|25276,820681|25276,868072|25276,893200|25276,926799|25276,931626|25276,973068|25276,974957|25276,1065908|25276,1066043|25276,1067059|25276,1104815|25276,1121444|25276,1141984|25276,1147951|25276,1158687|25276,1163773|25276,1183719|25276,1198548|25276,1223081|25276,1250230|25276,1268455|25276,1270026|25276,1276592|25276,1368795|25276,1398365|25276,1424414|25276,1424852|25276,1440018|25276,1458458|25276,1474612|25276,1476256|25276,1495993|25276,1496369|25276,1540756|25276,1540914|25276,1541058|25276,1541196|25276,1541335|25276,1541473|25276,1561824|25276,1565238|25276,1568197|25276,1577159|25276,1591979|25276,1610451|25276,1611096|25276,1613707|25276,1613881|25276,1652186|25276,1658934|25276,1686662|25276,1691695|25276,1693112|25276,1696649|25276,1708778|25276,1764768|25276,1796259|25276,1798131|25276,1798251|25276,1819597|25276,1841177|25276,1845726|25276,1857398|25276,1863467|25276,1871126|25276,1897651|25276,1903684|25276,1932205|25276,1932646|25276,1970942|25276,1974635|25276,1996643|25276,2037945|25276,2038092|25276,2044057|25276,2091003|25276,2118818|25276,2203365|25276,2204140|25276,2233343|25276,2281305|25276,2282735|25276,2282872|25276,2283018|25276,2283176|25276,2283328|25276,2283458|25276,2298511|25276,2305800|25276,2322505|25276,2335793|25276,2380492|25276,2383997|25276,2405959|25276,2424250|25276,2450387|25276,2452482|25276,2454306|25276,2533208|25276,2534580|25276,2534734|25276,2595688|25276,2617528|25276,2630779|25276,2630923|25276,2636522|25276,2639957|25276,2641056|25276,2657236|25276,2685224|25276,2685361|25276,2690887|25276,2707930|25276,2759292|25276,2761965|25276,2768805|25276,2823841|25276,2860357|25276,2881171|25276,2881738|25276,2883055|25276,2903615|25276,2925881|25276,2932457|25276,2938695|25276,2952365|25276,2964281|25276,2964410|25276,2973829|25276,2975243|25276,2975346|25276,2998489|25276,3026650|25276,3063789|25276,3082392|25276,3088014|25276,3098344|25276,3146167|25276,3156412|25276,3228491|25276,3229148|25276,3229418|25276,3269334|25276,3279041|25276,3301522|25276,3381813|25276,3401501|25276,3412261|25276,3415383|25276,3449037|25276,3470543|25276,3478325|25276,3577181|25276,3589376|25276,3589451|25276,3589564|25276,3589589|25308,534|25326,448|25462,16396|25463,3244|25838,6513|25886,1254|25898,16447|25898,24688|25898,34153|25932,140801|25932,141486|25932,141655|25932,142383|25944,1861|25944,2313|25964,209|25977,1492|26043,176|26043,340|26043,519|26056,36521|26056,36872|26091,6|26091,74|26240,5873|26757,848|26757,1338|26757,6965|26757,11630|26793,1721|26793,1779|26835,22612|26835,23046|26835,23302|26835,23552|26835,23949|27066,10843|27070,4646|27107,11541|27114,168|27274,3155|27284,19836|27496,1832|27499,3938|27557,67458|27557,70799|27557,70893|27557,70908|27557,71137|27557,72219|27557,74211|27557,74837|27557,75553|27557,75563|27744,6353|27799,718|27799,870|27799,12561|27799,15991|27918,833|28103,3108|28103,3257|28464,10444|28464,10750|28529,1861|28529,6670|28529,10277|28529,17776|28548,6333|28548,7011|28600,3569|28600,5388|28632,5304|28634,7385|28634,10997|28636,460|28726,3376|28726,7365|28765,206|28835,1479|28835,2980|28835,16369|28835,17923|29076,754|29176,828|29176,1715|29176,2097|29176,2923|29563,16457|29685,68|29691,8433|29691,58379|29742,12569|29742,62155|29742,62224|29767,313|29770,4243|29770,4582|29770,4609|29770,4692|29770,4742|29770,4942|29770,5046|29770,7876|29770,7915|29870,9087|30232,8480|30605,2815|30669,1237|30808,6912|30808,7218|30819,1499|30819,1561|30927,705|30983,6589|31127,451|31127,466|31127,553|31127,1641|31235,8396|31236,6620|31236,6757|31243,8347|31270,34|31311,3595|31311,3898|31311,3919|31311,3996|31311,4040|31311,4223|31311,4321|31311,6695|31311,6723|31463,2374|31479,12430|31479,31201|31613,81|31759,15184|31759,27863|31759,27873|31759,28960|31759,29143|31770,1960|31809,262|31886,4354|32095,1473|32095,1777|32095,2302|32095,2471|32095,2671|32095,3044|32095,4101|32522,168|32574,35137|32574,36073|32574,48591|32574,51370|32574,87290|32672,1957|32762,2186|32792,1960|32855,18321|32855,18806|32859,5304|32899,31870|32899,148536|32899,149826|32899,173382|32899,178630|32899,179338|32899,210146|32899,210957|32899,242000|32952,8740|33010,2229|33010,3423|33010,3601|33010,4001|33010,4899|33010,6252|33010,7518|33010,9290|33010,10172|33010,10732|33010,10882|33010,11152|33010,12296|33010,12859|33010,13369|33010,13567|33010,14474|33010,15038|33062,27729|33139,76320|33139,80251|33139,80620|33139,81070|33139,82114|33139,82389|33139,82516|33139,84191|33139,85140|33139,85170|33139,86019|33139,86138|33139,86258|33139,86751|33139,87711|33216,75603|33216,77932|33216,78567|33216,79672|33216,79741|33216,79979|33216,80321|33216,80429|33216,81434|33257,17980|33257,22494|33413,1596|33450,403|33463,4274|33463,11386|33463,13652|33463,19891|33463,23650|33511,3599|33560,2575|33843,17603|33858,1407|33858,2111|33999,4254|33999,5649|33999,5963|33999,6306|33999,7384|33999,9377|34045,1816|34077,6091|34138,1367|34635,1662|34679,1509|34702,13831|34702,17049|34737,13436|34737,33307|34817,66606|34817,67694|34817,67813|34817,69456|34817,70066|34817,70895|35110,243|35143,17603|35174,234|35174,482|35174,10424|35174,10584|35407,204|35433,1694|35468,1742|35502,880|35621,4256|35621,8352|35621,8837|35622,309|35690,12270|35690,13336|35730,3641|35737,1386|35826,8662|35826,23466|35826,25006|35826,25547|35826,27101|35826,29844|35826,30286|35826,30798|35826,33032|35826,44392|35826,44933|35826,57437|35826,58186|35826,59223|35826,59440|35826,59607|35826,60394|35826,60499|35826,61713|35826,62465|35826,62635|35826,92100|35826,92574|35826,93645|35826,93750|35850,3858|36078,1940|36254,1711|36254,15608|36254,29416|36254,53778|36254,69052|36254,82349|36254,87633|36280,1977|36366,3782|36663,73788|36746,7406|36827,41456|36846,1779|36850,8480|36871,4706|36889,43943|36953,1461|36953,2456|37083,9669|37296,2044|37309,2050|37343,6439|37343,7375|37431,69|37666,483|37666,617|37666,627|37680,2344|37703,10843|37757,4426|37905,2589|37949,763|37949,20013|37949,38663|38003,1129|38034,12270|38034,13336|38058,1744|38058,3646|38058,5810|38058,5974|38058,9427|38197,1409|38197,1909|38295,2044|38432,2689|38432,4276|38432,4622|38432,5293|38432,5924|38432,15785|38432,16044|38432,17923|38432,19170|38432,19202|38432,21324|38432,21562|38432,23456|38432,26712|38432,36158|38432,42524|38432,45336|38432,47313|38432,51144|38432,52441|38432,55775|38432,60549|38432,64579|38432,64677|38432,74410|38432,84049|38432,84101|38432,84887|38432,84895|38432,88743|38432,89011|38432,90808|38432,92578|38432,96654|38432,97434|38432,99969|38432,100096|38432,100541|38432,100698|38432,103524|38432,104200|38432,110296|38432,110437|38519,4606|38559,351|38761,258|38850,537|38850,741|38850,1390|38850,2460|38850,3921|38850,4604|38855,1742|38892,62229|38935,1042|38935,1629|38935,14869|38981,1861|38981,2313|39027,46091|39035,234|39072,621|39072,7907|39579,46927|39579,49916|39690,922|39690,3481|39690,4874|39690,5262|39690,54631|39690,66009|39690,68566|39690,78152|39690,80261|39690,80877|39690,87753|39690,88212|39690,88813|39690,131353|39706,1786|39706,4622|39706,4743|39706,4980|39706,5166|39706,6252|39706,6367|39706,7709|39706,8254|39706,8452|39706,8625|39706,8994|39706,9293|39719,7658|39919,1042|39919,1629|39919,14869|39982,10731|40000,286|40543,405|40646,3195|40691,3592|40691,4270|40796,7990|40796,8622|40910,233|40977,1409|40977,1909|41008,12270|41008,13336|41036,15828|41036,22002|41221,47|41265,227|41265,2198|41265,3930|41265,4348|41265,10361|41265,10924|41603,147|41697,281|42023,3195|42114,3493|42144,9471|42196,49491|42196,66133|42196,73745|42196,81401|42196,96670|42196,139972|42196,160636|42196,161007|42196,170818|42196,173640|42196,189557|42196,202280|42196,202417|42196,205459|42196,205585|42196,205807|42196,205935|42196,206843|42196,206969|42196,217663|42196,226252|42196,252087|42196,254742|42196,255015|42196,255411|42196,301972|42196,304282|42196,304406|42196,337578|42196,358132|42196,427478|42196,480454|42196,480479|42196,506187|42196,507245|42196,507376|42196,507639|42196,507770|42196,508039|42196,508170|42196,508301|42196,513643|42196,516139|42196,516414|42196,518498|42196,524801|42196,537961|42196,546046|42196,556122|42196,567324|42196,593840|42196,593942|42196,594083|42196,594635|42196,595159|42196,600468|42196,606248|42196,606808|42196,644414|42196,657823|42196,686297|42196,689585|42196,690004|42196,725319|42196,886504|42196,886646|42196,887034|42196,893445|42196,924761|42196,928572|42196,928708|42196,928834|42196,928960|42196,929216|42196,939180|42196,971729|42196,978022|42196,989649|42196,989793|42196,1020666|42196,1073390|42196,1083497|42196,1098162|42196,1140470|42196,1155507|42196,1156051|42196,1159533|42196,1234378|42196,1259994|42196,1263981|42196,1264119|42196,1267355|42196,1290925|42196,1301959|42196,1309782|42196,1333598|42196,1333726|42196,1368185|42196,1373492|42196,1374135|42196,1374234|42196,1374374|42196,1376440|42196,1380074|42196,1396170|42196,1431377|42196,1449649|42196,1450277|42196,1450405|42196,1454577|42196,1457530|42196,1465454|42196,1517268|42196,1517407|42196,1529953|42196,1530092|42196,1530220|42196,1531143|42196,1532913|42196,1544107|42196,1555966|42196,1590872|42196,1591380|42196,1591639|42196,1591772|42196,1591912|42196,1592011|42196,1598950|42196,1603641|42196,1613140|42196,1659760|42196,1659881|42196,1676169|42196,1699663|42196,1722109|42196,1730580|42196,1731054|42196,1748475|42196,1751291|42196,1780472|42196,1780602|42196,1780732|42196,1879166|42196,1881257|42196,1884667|42196,1950823|42196,1965995|42196,1992043|42196,2047187|42196,2048570|42196,2049341|42196,2101026|42196,2133441|42196,2134793|42196,2158943|42196,2159050|42196,2159323|42196,2159432|42196,2159568|42196,2193244|42196,2195265|42196,2246112|42196,2286164|42196,2289951|42196,2294006|42196,2400478|42196,2431524|42196,2444598|42196,2501782|42196,2511928|42196,2629357|42196,2630525|42196,2631100|42196,2668973|42196,2669127|42196,2712394|42196,2712469|42196,2797107|42196,2797255|42196,2946804|42196,2947849|42196,2972733|42196,2978366|42196,3032203|42196,3034633|42196,3218012|42196,3253483|42196,3274735|42196,3277280|42196,3307756|42196,3326998|42196,3345836|42196,3347162|42196,3352047|42196,3360264|42196,3390477|42196,3401607|42196,3403806|42196,3405826|42196,3405976|42196,3414613|42196,3414730|42196,3431779|42196,3529424|42196,3560734|42196,3562481|42196,3564223|42196,3565301|42196,3588029|42294,6076|42294,8090|42294,8604|42324,6454|42329,136|42329,509|42329,2679|42372,3766|42509,3341|42510,1325|42510,1335|42510,1758|42510,1768|42548,690|42555,4741|42670,24451|42944,12270|42944,13336|43033,1020|43033,1096|43033,1175|43033,1235|43033,1258|43033,1334|43033,1420|43033,1498|43033,1578|43033,1660|43033,1741|43033,1827|43033,1915|43033,2010|43033,2089|43033,2176|43033,2267|43033,2348|43033,2432|43033,2498|43033,2520|43033,2607|43033,2687|43033,2774|43033,2864|43033,2946|43033,3031|43033,3108|43033,3186|43033,3264|43033,3350|43033,3427|43033,3506|43033,3583|43033,3666|43033,3742|43033,3821|43033,3902|43033,3987|43033,4071|43033,4148|43033,4227|43033,4303|43033,4393|43033,4476|43033,4560|43033,4641|43033,4728|43033,4809|43033,4904|43033,4989|43033,5074|43033,5156|43033,5248|43033,5335|43033,5424|43033,5506|43033,5597|43033,5681|43033,5747|43033,5769|43033,5850|43033,5943|43033,6027|43033,6113|43033,6197|43033,6289|43033,6380|43033,6465|43033,6553|43033,6643|43033,6736|43033,6820|43033,6906|43033,6987|43033,7072|43033,7152|43033,7233|43033,7314|43033,7385|43033,7407|43033,7493|43033,7581|43033,7667|43033,7749|43033,7830|43033,7908|43033,7987|43033,8057|43033,8079|43033,8176|43033,8266|43033,8279|43033,8354|43033,8367|43033,8441|43033,8454|43033,8525|43033,8538|43033,8609|43033,8622|43033,8693|43033,8706|43033,8785|43033,8798|43033,8873|43033,8886|43033,8961|43033,8974|43033,9047|43033,9060|43033,9148|43033,9162|43033,9239|43033,9253|43033,9330|43033,9344|43033,9420|43033,9434|43033,9512|43033,9526|43033,9597|43033,9611|43033,9692|43033,9706|43033,9784|43033,9865|43033,9949|43033,10047|43033,10138|43033,10208|43033,10281|43033,10356|43033,10427|43033,10498|43033,10568|43033,10647|43033,10717|43033,10789|43033,10871|43033,10940|43033,11012|43033,11082|43033,11155|43033,11225|43033,11296|43033,11367|43033,11605|43033,12957|43033,12971|43033,13041|43033,13055|43033,13128|43033,13142|43033,13213|43033,13227|43033,13290|43033,13312|43033,13395|43033,13478|43033,13560|43033,13660|43079,2094|43101,826|43101,836|43101,3941|43123,789|43123,827|43123,2362|43123,2620|43137,2048|43219,57732|43219,59451|43219,59852|43219,61515|43219,61784|43219,63323|43409,2246|43409,2895|43456,16544|43472,3013|43615,294|43765,17980|43765,35324|43765,79228|43765,87593|43765,112634|43765,121268|43765,122390|43765,128229|43906,1510|44020,279|44020,483|44020,1882|44020,2012|44020,2555|44171,149|44178,11661|44178,11954|44178,16780|44178,17534|44178,17726|44178,21668|44178,22603|44178,24136|44178,26377|44207,61|44225,2602|44241,3075|44259,2861|44380,2173|44452,30031|44452,32601|44452,32671|44452,33870|44452,34411|44452,34548|44452,34611|44452,38241|44452,38674|44452,38781|44452,39037|44452,39287|44452,39683|44588,20730|44619,2463|44635,2728|44635,3664|44655,1629|44655,3070|44667,3074|44667,9063|44667,9223|44667,9329|44667,11779|44667,12105|44667,12461|44667,12499|44667,21054|44667,24416|44667,24699|44667,25617|44667,25792|44667,25921|44667,25991|44667,26036|44667,26435|44667,26500|44667,26906|44667,29264|44667,29454|44667,29623|44667,30029|44690,9942|44701,1331|44735,12020|44735,39426|44735,39436|44810,6342|44810,7650|44810,10173|44810,18006|44810,20632|44854,17890|44854,18971|44863,2913|44863,4567|45023,13024|45023,17376|45077,15514|45077,15832|45109,351|45231,8198|45231,9492|45239,609|45239,682|45239,2144|45239,2245|45239,3007|45239,3124|45239,5078|45239,5147|45620,17919|45620,18020|45683,83|45699,13694|45699,26954|45699,27485|45699,27534|45699,38678|45699,39336|45699,54415|45699,55215|45699,55975|45699,56117|45699,72682|45705,2145|45862,15448|45928,2401|45928,2425|45928,7666|46164,103280|46164,104396|46164,108278|46196,545|46252,4543|46252,48813|46324,29450|46324,39836|46343,7754|46353,5259|46353,7119|46353,7604|46383,6179|46440,10837|46440,13512|46440,15318|46636,561|46639,638635|46639,646013|46700,30306|46740,986|46800,1057|46822,484|46822,616|46829,214|46941,41951|47046,7923|47046,8354|47050,642|47095,16029|47095,16781|47300,1612|47398,1388|47398,2616|47398,3504|47398,3553|47398,3568|47398,4094|47398,4109|47398,7476|47398,7491|47398,7913|47398,8765|47398,9954|47398,9964|47398,10188|47398,10203|47398,10985|47398,11000|47398,12235|47398,12437|47398,12826|47398,12841|47398,13487|47398,14521|47398,14623|47398,16053|47398,16073|47398,18130|47436,4202|47436,5851|47468,7257|47468,7334|47480,1352|47480,1585|47480,3013|47480,4621|47483,9080|47483,10016|47514,3028|47625,10655|47837,2344|47840,749|47872,10928|47872,11606|48074,1579|48074,18689|48210,1112|48210,5186|48210,6472|48210,6893|48210,7147|48210,12302|48210,16680|48210,16946|48210,17472|48210,17731|48210,18580|48210,22889|48226,8586|48255,214|48255,408|48260,9309|48260,9615|48276,254|48276,2919|48276,3637|48276,6587|48640,8857|48647,1334|48647,5187|48647,6819|48870,1452|48870,1531|48870,1608|48870,1695|48870,2122|48870,2222|48870,3212|48870,3245|48870,3321|48870,3926|48870,4509|48894,2602|48947,8251|48987,60478|49036,3632|49132,3723|49280,7062|49280,17173|49280,17851|49451,1936|49451,2172|49588,227|49871,1500|49871,96953|49871,97889|49871,116271|49871,120367|49871,120852|49871,146110|49871,146788|49871,171840|49955,1631|49955,7388|49955,7609|49955,7860|49955,7952|49968,860266|49968,860271|49968,860278|49968,860284|49968,3908164|49968,3908169|49968,3908215|49968,3908223|50199,298|50284,2373|50284,2698|50325,2513|50350,2023|50382,4456|50382,4466|50516,1606|50740,8133|50773,1960|50942,2234|51030,3646|51089,7309|51239,56|51298,2488|51351,38079|51836,1818|51975,2110|51997,1121|52098,3938|52141,3403|52158,3832|52204,1793|52284,4124|52298,9669|52451,1485|52490,60435|52490,61371|52490,73749|52490,77845|52490,78330|52490,95324|52490,96002|52541,1510|52615,1366|52619,4286|52619,4325|52619,5678|52619,5717|52619,6387|52619,7236|52762,8644|52762,8861|52762,8973|52844,562|52844,1346|52844,1398|52844,1546|52844,1563|52844,1573|52844,1791|52938,12898|52967,842|53025,1509|53075,960|53140,9669|53188,1386|53234,997|53278,3620|53300,6094|53388,12243|53388,12794|53388,14525|53412,28351|53445,2145|53445,5815|53445,9852|53445,10949|53526,6565|53526,8792|53609,1748|53792,4630|53804,17|53804,2923|53804,3464|53807,4323|53812,3378|53818,4709|53835,4323|53856,3535|53864,3482|53879,3482|53880,17|53880,2899|53880,3600|53883,36847|53920,3218|53920,5770|53925,4137|53943,3218|53943,5770|53948,13|53948,2909|53948,4121|53980,4128|54020,4137|54030,10012|54051,6810|54054,8675|54054,9200|54075,4637|54092,6110|54092,6681|54114,5169|54115,3213|54120,4637|54137,3945|54138,4078|54148,4539|54148,4682|54149,17|54149,2899|54149,3600|54162,10012|54173,13|54173,2909|54173,4121|54184,8039|54184,9252|54191,2842|54191,3544|54199,3090|54201,3533|54217,3090|54234,7813|54244,4507|54244,5209|54297,4539|54297,4682|54330,4078|54334,6810|54345,4128|54349,4070|54354,5054|54354,5655|54374,4507|54374,5209|54378,2849|54378,4062|54387,6311|54387,6912|54389,17|54389,2923|54389,3493|54413,3378|54421,6091|54499,17|54499,2923|54499,3493|54500,4630|54515,7698|54525,3031|54529,4969|54573,3945|54578,4070|54601,4145|54640,4731|54714,3282|54736,4731|54828,9701|54828,10747|54831,3213|54837,6117|54837,6642|54837,7070|54847,4145|54851,3282|54897,8675|54897,9200|54913,6311|54913,6912|54926,7061|54938,2849|54938,4062|54950,5381|54955,4709|54974,7813|54991,4128|55011,3286|55011,3857|55022,36847|55029,6110|55029,6681|55033,9701|55033,10747|55036,5054|55036,5655|55043,17|55043,2923|55043,3464|55076,3533|55087,5381|55142,5169|55176,7698|55200,3535|55232,3031|55300,1556|55333,1556
york1951 47398,9785|47398,12885|47398,14104|47398,14213|47398,19008|47398,19464
york1959 47398,11262
york1961 47398,2940
york1962 47398,1604|47398,2407|47398,11361|47398,12131|47398,12543|47398,14429|47398,20185
york1963 47398,4153|47398,5538|47398,18357
york1966 47398,1933
york1972 47398,4743
york1973 47398,1282|47398,4852|47398,12334|47398,13432|47398,16431
yorkbefor 47398,276|47398,383|47398,600|47398,706|47398,807|47398,1170|47398,1705|47398,2049|47398,2504|47398,3171|47398,3288|47398,3403|47398,3612|47398,3933|47398,4267|47398,4380|47398,4633|47398,5085|47398,5309|47398,5426|47398,5757|47398,5869|47398,6109|47398,6219|47398,6328|47398,6429|47398,6667|47398,6786|47398,7515|47398,7732|47398,7965|47398,8077|47398,8290|47398,8405|47398,8652|47398,8970|47398,9094|47398,9210|47398,9675|47398,9891|47398,10247|47398,10691|47398,10803|47398,10927|47398,11044|47398,11157|47398,11576|47398,12645|47398,12982|47398,13095|47398,13312|47398,13644|47398,13750|47398,13995|47398,14317|47398,14717|47398,15073|47398,15165|47398,15536|47398,15993|47398,16097|47398,16200|47398,16541|47398,16661|47398,17008|47398,17108|47398,17343|47398,17656|47398,18235|47398,18453|47398,18798|47398,19232|47398,19960|47398,20075
yorkbetween 47398,2167|47398,2288|47398,3043|47398,4501|47398,7024|47398,7378|47398,8516|47398,8858|47398,9550|47398,10119|47398,10457|47398,12754|47398,13531|47398,14821|47398,14950|47398,15285|47398,15647|47398,15759|47398,16312|47398,16786|47398,17775|47398,17889|47398,18566|47398,18688|47398,19694
yorker 21795,5754|21962,20172|22325,2975|22374,1623|24663,1010|25276,74443|25276,300834|25276,397296|25276,606067|25276,658292|25276,669777|25276,763170|25276,995520|25276,1010847|25276,1121926|25276,1149865|25276,1155026|25276,1379781|25276,1414116|25276,1612043|25276,1670470|25276,1740280|25276,1833077|25276,1833208|25276,1840580|25276,1870981|25276,1919321|25276,1981335|25276,1984038|25276,2011719|25276,2108373|25276,2165128|25276,2270579|25276,2289484|25276,2372443|25276,2404509|25276,2484072|25276,2572816|25276,2774483|25276,2843797|25276,2843942|25276,2854533|25276,3119889|25276,3152943|25276,3282664|25276,3375104|25276,3452428|25276,3452585|25276,3511694|28244,3746|31993,1623|32408,5549|34077,5933|35306,5625|40800,5479|42196,9922|42196,10071|42196,395777|42196,397764|42196,562356|42196,574496|42196,816083|42196,816889|42196,817928|42196,844145|42196,844302|42196,868284|42196,978568|42196,1046181|42196,1059864|42196,1143429|42196,1144559|42196,1220066|42196,1390259|42196,1489506|42196,1489627|42196,1489761|42196,1547753|42196,1548143|42196,1616038|42196,1638396|42196,1686731|42196,1687458|42196,1774386|42196,1847525|42196,1917171|42196,1917417|42196,1918411|42196,1918531|42196,2210664|42196,2350009|42196,2350130|42196,2362090|42196,2535737|42196,2791707|42196,3178700|42196,3377031|42196,3396066|42196,3549588|43593,4712|44813,5754|45966,5560|46941,79268|48210,1324|48210,13047|48210,20895|48210,21721|48210,23235|48210,25084|49468,2664|49968,860292|49968,860299|49968,3908176|49968,3908183|49968,3908192|50897,5754|51031,2251|53910,17|53910,2891|53910,3145|53975,3373|54008,4735|54008,4990|54056,5279|54113,4544|54148,12406|54171,4319|54171,5585|54177,17|54177,2891|54177,3145|54193,3373|54297,12406|54530,5279|54593,4544|54672,4330|54672,5596|55052,17|55052,2914|55052,4179|55108,4330|55108,5596|55125,17|55125,2914|55125,4179|55186,6808|55186,7063|55196,6808|55196,7063|55234,4735|55234,4990
yorkerdeath 49468,1409
yorkerquot 33843,6019|35143,6019
yorkerwa 22374,1407|31993,1407
yorki 49968,860308|49968,860315|49968,3908200|49968,3908207
yorkish 49968,860323|49968,860331
yorkist 49968,860341|49968,860349|49968,860359
yorklyn 49968,860368|49968,860376
yorkresearch 34549,1780|41407,1780
yorkshir 23519,11850|25114,2528|25114,3295|25114,3379|25114,3459|25114,3545|25114,3629|25114,3696|25114,3726|25114,3785|25114,3815|25114,3874|25114,3904|25114,3991|25114,4137|25114,4225|25114,4255|25114,4322|25114,4352|27309,3344|27309,3706|27309,3851|27309,3920|27309,3997|27309,4079|27595,12832|27595,13295|30333,9511|30877,7580|30904,3366|31402,9705|36347,10727|36347,10804|37606,11302|37967,6648|37967,6700|37967,6849|37967,6904|38904,13816|39558,15866|39791,16332|40173,23609|41156,17483|41183,10552|41183,13170|41323,10054|42089,7140|42089,8459|42723,5093|42723,5152|43556,10030|43556,10100|43556,10192|43556,10259|43556,10324|43556,10378|43556,10448|43556,10524|43556,10596|43556,10728|43556,10792|43556,10902|43556,10974|43556,11044|43556,11136|43556,11200|43556,11289|43556,11360|43556,11429|44642,5304|44642,15435|44642,23325|45309,2654|45425,88928|46707,8828|46707,8908|46707,9044|46707,9117|46707,9180|46707,9246|46707,9338|46707,9408|46707,9479|46707,9549|46707,9630|46707,9703|46707,9769|46707,9860|46707,9929|46707,10018|46707,10090|46707,10163|46707,11035|46707,11087|46707,11221|46707,11364|46707,11430|47297,18409|47297,18489|47297,18721|47297,18789|48148,5364|49208,1702|49968,860386|49968,860396|49968,860464|50284,2378|50284,2703|52613,28762|52613,28834|52613,28897|52613,28976|52613,29055|52613,29134|52613,29205|52613,29279|52613,29334|52613,29412|52613,29488
yorkshireman 49968,860408|49968,860421
yorkshiremen 49968,860436|49968,860449
yorktown 25964,1646|39027,47731|43101,2079|43765,123927|49968,860475|49968,860484|50975,5397|53536,208201
yorkvil 49968,860495|49968,860505
